Key,Source,Context,Changes,English,French,German,Klingon,Spanish
merchantOrderCrossbow,items,Item,,"Торговец Заказать - Арбалет",,,,
merchantOrderToolDesc,items,Item,,"Этот порядок отгрузки содержит выбранный инструмент.",,,,
merchantOrderHammer,items,Item,,"Торговец Order - Молот",,,,
merchantOrderWrench,items,Item,,"Торговец заказа - гаечный ключ",,,,
merchantOrderGasDesc,items,Item,,"Этот порядок отгрузки содержит 100 gascans.",,,,
merchantOrderGascan,items,Item,,"Торговец Order - Gascan",,,,
merchantOrderFirstAidKitDesc,items,Item,,"Этот порядок отгрузки содержит один комплект первой помощи.",,,,
merchantOrderFirstAidKit,items,Item,,"Купец Order - Аптечка первой помощи",,,,
merchantOrderAntibioticsDesc,items,Item,,"Этот порядок отгрузки содержит один антибиотик.",,,,
merchantOrderAntibiotics,items,Item,,"Торговец Заказать - Антибиотики",,,,
fiberPulp,items,Item,,"волокно Целлюлозно",,,,
fiberPulpDesc,items,Item,,"Эта масса может быть использован в инструментальных средствах с бумажной стойки для крафт-бумаги.",,,,
trussingSpike,blocks,ловушки,,"Trussing Spike",,,,
trussingSpikeDesc,blocks,ловушки,,"Эти шипованные ловушки могут повредить, нанести вред, даже убить врагов. Поместите их с помощью вторичного действия. Они не могут быть модернизированы и может быть пронизана оружием.",,,,
trussingWallSpike,blocks,ловушки,,"Trussing Стена Spike",,,,
trussingWallSpikeDesc,blocks,ловушки,,"Эти шипованные ловушки могут повредить, нанести вред, даже убить врагов. Поместите их с помощью вторичного действия. Они не могут быть модернизированы и может быть пронизана оружием. Этот вариант стенки может быть установлен на стене.",,,,
challengeKickz,items,Zombie Challenge Note,,"Kickz Чистка Спонсорство",,,,
challengeKickzDesc,items,Zombie Challenge Note,,"Медленный не выживают.",,,,
clayBucketDesc,items,Item,,"Это специально предназначен для фильтрации воды в химии станции. Изготовленная в костре.",,,,
clayBucket,items,Item,,"Глина Amphora",,,,
waterFilterDesc,items,Item,,"Это может быть использовано в химии станции для фильтрации воды.",,,,
waterFilter,items,Item,,"Водяной фильтр",,,,
workstationChemistry,blocks,Block Building,,"Химия станция",,,,
workstationChemistryDesc,blocks,Block Building,,"Эта рабочая станция может быть использована для смешивания различных химических веществ или выполнения других задач, связанных с наукой.",,,,
tunaSandwich,items,Item Food,,"Tunafish Сэндвич",,,,
fishPie,items,Item Food,,"Рыбный пирог",,,,
woodFrameVMODesc,blocks,Block,,"Используется для баз. Обновление с плотника комплектов и отремонтировано с деревом с инструментом строительства. Обновление более с лома черных металлов, бетонной смеси и кованой стали.",,,,
genericAmmoBox,items,Item Gun,,"Боеприпасы",,,,
genericAmmoBoxDesc,items,Item Gun,,"Эта коробка боеприпаса может быть использован, чтобы получить боеприпасы для оружия",,,,
ammoSupplyDesc,items,Item Gun,,"Этот запас боеприпасов может быть получен из коробки поставок боеприпасов.",,,,
ammoSupply9mm,items,Item Gun,,"Боеприпасы - 9мм Пули",,,,
ammoSupply10mm,items,Item Gun,,"Боеприпасы - 10мм Пули",,,,
ammoSupply44Mag,items,Item Gun,,"Боеприпасы - 44Mag Пули",,,,
ammoSupply762mm,items,Item Gun,,"Боеприпасы - 762мм Пули",,,,
ammoSupplyShotgun,items,Item Gun,,"Боеприпасы - патроны для дробовика",,,,
dismantleammo,items,Item Gun,,"Разобрать боеприпасы вниз в его базовых компонентов.",,,,
dismantle10mmBullets,items,Item Gun,,"Разобрать - 10мм Пули",,,,
dismantle44MagBullets,items,Item Gun,,"Разобрать - 44Mag Пули",,,,
dismantle9mmBullets,items,Item Gun,,"Разобрать - 9 мм Пули",,,,
dismantle762mmBullets,items,Item Gun,,"Разобрать - 762мм Пули",,,,
dismantleShotgunShells,items,Item Gun,,"Разобрать - патроны для дробовика",,,,
dismantle10mmBullets30,items,Item Gun,,"Разобрать - 10мм Пули (30)",,,,
dismantle44MagBullets30,items,Item Gun,,"Разобрать - 44Mag Пули (30)",,,,
dismantle9mmBullets30,items,Item Gun,,"Разобрать - 9мм Пули (30)",,,,
dismantle762mmBullets30,items,Item Gun,,"Разобрать - 762мм Пули (30)",,,,
dismantleShotgunShells30,items,Item Gun,,"Разобрать - Ружье Корпуса (30)",,,,
