"Key","Source","Context","Changes","English"
"ttGFXSET_ImageEffects_h","UI","Tooltip","KgNone","ГРАФИЧЕСКИЕ ЭФФЕКТЫ"
"ttGFXSET_LOD_b","UI","Tooltip","KgNone","Максимальный уровень детализации, при котором отрисовывается мир.\nВлияние на производительность: Высокое"
"ttGFXSET_LOD_h","UI","Tooltip","KgNone","УРОВЕНЬ ДЕТАЛИЗАЦИИ"
"ttGFXSET_MotionBlur_b","UI","Tooltip","KgNone","Качество уровня размытия в движении (более сильное разбиение пикселей и их сглаживание).\nВлияние на производительность: Высокое"
"ttGFXSET_MotionBlur_h","UI","Tooltip","KgNone","РАЗМЫТИЕ В ДВИЖЕНИИ"
"ttGFXSET_ReflectedShadows_b","UI","Tooltip","KgNone","Тени обрабатываются и отображаются внутри отражений.\nВлияние на производительность: Высокое"
"ttGFXSET_ReflectedShadows_h","UI","Tooltip","KgNone","ОТРАЖЕНИЕ ТЕНЕЙ"
"ttGFXSET_ReflectionDistance_b","UI","Tooltip","KgNone","Максимальная дистанция, на которой вы будете видеть отражения.\nВлияние на производительность: Очень высокое"
"ttGFXSET_ReflectionDistance_h","UI","Tooltip","KgNone","ДАЛЬНОСТЬ ВИДИМОСТИ ОТРАЖЕНИЙ"
"ttGFXSET_ReflectionQuality_b","UI","Tooltip","KgNone","Как хорошо будут выглядеть отражения на объектах. Делает свет более реалистичным.\nВлияние на производительность: Очень высокое"
"ttGFXSET_ReflectionQuality_h","UI","Tooltip","KgNone","КАЧЕСТВО ОТРАЖЕНИЙ"
"ttGFXSET_Resolution_b","UI","Tooltip","KgNone","Устанавливает разрешение экрана, на котором будет отображаться игра.\nВлияние на производительность: Очень высокое"
"ttGFXSET_Resolution_h","UI","Tooltip","KgNone","РАЗРЕШЕНИЕ ЭКРАНА"
"ttGFXSET_ShadowDistance_b","UI","Tooltip","KgNone","Качество и дальность видимости теней, которые отбрасывают объекты.\nВлияние на производительность: Высокое"
"ttGFXSET_ShadowDistance_h","UI","Tooltip","KgNone","ДАЛЬНОСТЬ ВИДИМОСТИ ТЕНЕЙ"
"ttGFXSET_ShowCompass_b","UI","Tooltip","KgNone","Включает/отключает отображение в игре компаса.\nВлияние на производительность: Нет"
"ttGFXSET_ShowCompass_h","UI","Tooltip","KgNone","ОТОБРАЖАТЬ КОМПАС"
"ttGFXSET_ShowCrosshair_b","UI","Tooltip","KgNone","Включает/отключает отображение в игре прицела.\nВлияние на производительность: Нет"
"ttGFXSET_ShowCrosshair_h","UI","Tooltip","KgNone","ОТОБРАЖАТЬ ПРИЦЕЛ"
"ttGFXSET_SkyQuality_b","UI","Tooltip","KgNone","Сколько слоёв и эффектов отображаются на небе.\nВлияние на производительность: Среднее"
"ttGFXSET_SkyQuality_h","UI","Tooltip","KgNone","КАЧЕСТВО НЕБА"
"ttGFXSET_SSAO_b","UI","Tooltip","KgNone","Использует графический эффект «глобальное затенение», который отрисовывает более детализированные тени на объектах.\nВлияние на производительность: Среднее"
"ttGFXSET_SSAO_h","UI","Tooltip","KgNone","ГЛОБАЛЬНОЕ ОСВЕЩЕНИЕ В ПРЕДЕЛАХ ЭКРАНА"
"ttGFXSET_SunShafts_b","UI","Tooltip","KgNone","Похожи на «божественные лучи». Добавляет эффект солнечных лучей, проходящих между объектами.\nВлияние на производительность: Среднее"
"ttGFXSET_SunShafts_h","UI","Tooltip","KgNone","ЛУЧИ СОЛНЦА"
"ttGFXSET_TexQuality_b","UI","Tooltip","KgNone","Экономит видеопамять и производительность путём настройки разрешения текстур.\nВлияние на производительность: Среднее"
"ttGFXSET_TexQuality_h","UI","Tooltip","KgNone","КАЧЕСТВО ТЕКСТУР"
"ttGFXSET_Tonemapping_b","UI","Tooltip","KgNone","Улучшает качество цветов в игре для соответствия настоящим тонам.\nВлияние на производительность: Низкое"
"ttGFXSET_Tonemapping_h","UI","Tooltip","KgNone","ТОНАЛЬНОСТЬ"
"ttGFXSET_TreeQuality_b","UI","Tooltip","KgNone","Настраивает качество деревьев, зависящее от того, как далеко они находятся.\nВлияние на производительность: Высокое"
"ttGFXSET_TreeQuality_h","UI","Tooltip","KgNone","КАЧЕСТВО ДЕРЕВЬЕВ"
"ttGFXSET_UMATexQuality_b","UI","Tooltip","New","НАСТРАИВАЕТ КАЧЕСТВО ТЕКСТУР СОЗДАВАЕМЫХ ПЕРСОНАЖЕЙ."
"ttGFXSET_UMATexQuality_h","UI","Tooltip","New","Качество текстур (UMA)"
"ttGFXSET_ViewDistance_b","UI","Tooltip","KgNone","Как далеко вы сможете видеть вдаль.\nВлияние на производительность: Высокое"
"ttGFXSET_ViewDistance_h","UI","Tooltip","KgNone","ДИСТАНЦИЯ ВИДИМОСТИ"
"ttGFXSET_Vsync_b","UI","Tooltip","KgNone","Исправляет разрывы изображения путём синхронизации игры с частотой обновления экрана.\nВлияние на производительность: Низкое"
"ttGFXSET_Vsync_h","UI","Tooltip","KgNone","ВЕРТИКАЛЬНАЯ СИНХРОНИЗАЦИЯ"
"ttGFXSET_WaterParticleLimiter_b","UI","Tooltip","New","Насколько точно будут падать потоки воды.\nВлияние на производительность: Высокое"
"ttGFXSET_WaterParticleLimiter_h","UI","Tooltip","New","КОЛ-ВО ЧАСТИЦ ВОДЫ"
"ttGFXSET_WaterQuality_b","UI","Tooltip","KgNone","Слои и эффекты, отображающиеся на поверхности воды.\nВлияние на производительность: Низкое"
"ttGFXSET_WaterQuality_h","UI","Tooltip","KgNone","КАЧЕТСВО ВОДЫ"
"ttInventoryFull","UI","Tooltip","KgNone","НЕВОЗМОЖНО ИЗГОТОВИТЬ «{0}», ИНВЕНТАРЬ ПОЛОН!"
"ttItemCountNotBundleSize","UI","Tooltip","New","ВЫ ДОЛЖНЫ ПОКУПАТЬ/ПРОДАВАТЬ ЭТОТ ПРЕДМЕТ С ШАГОМ {0}."
"ttItemNeedsRepair","UI","Tooltip","EnChanged","ЭТОТ ПРЕДМЕТ СЛОМАН, ТРЕБУЕТСЯ РЕМОНТ"
"ttLevelUp","UI","Tooltip","KgNone","УРОВЕНЬ ПОВЫШЕН! ТЕПЕРЬ ВАШ УРОВЕНЬ {0}, И ВАМ ДОСТУПНО {1} ОЧКОВ НАВЫКОВ."
"ttMapSelectSpawnPoint","UI","Tooltip","KgNone","ЕСЛИ ВЫ ВЫБЕРИТЕ ИСХОДНУЮ ПОЗИЦИЮ, ВЫ БУДЕТЕ ПОЯВЛЯТЬСЯ НА НЕЙ"
"ttMapUnSelectSpawnPoint","UI","Tooltip","KgNone","ЕСЛИ ВЫ НЕ ВЫБЕРИТЕ ИСХОДНУЮ ПОЗИЦИЮ, ВЫ БУДЕТЕ ПОЯВЛЯТЬСЯ В СЛУЧАЙНОМ МЕСТЕ"
"ttMissingCraftingFuel","UI","Tooltip","KgNone","У ВАС НЕДОСТАТОЧНО ТОПЛИВА ДЛЯ ИЗГОТОВЛЕНИЯ ЭТОГО."
"ttMissingCraftingRecipe","UI","Tooltip","EnChanged","У ВАС НЕ ИЗУЧЕН НЕОБХОДИМЫЙ РЕЦЕПТ."
"ttMissingCraftingResources","UI","Tooltip","KgNone","У ВАС НЕДОСТАТОЧНО РЕСУРСОВ ДЛЯ ИЗГОТОВЛЕНИЯ ЭТОГО."
"ttMissingCraftingTools","UI","Tooltip","KgNone","У ВАС НЕТ НЕОБХОДИМОГО ИНСТРУМЕНТА ДЛЯ ИЗГОТОВЛЕНИЯ ЭТОГО."
"ttNewJournalEntry","UI","Tooltip","New","НОВАЯ ЗАПИСЬ В ЖУРНАЛЕ"
"ttNoSpaceForBuying","UI","Tooltip","New","У ВАС НЕДОСТАТОЧНО МЕСТА В ИНВЕНТАРЕ, ЧТОБЫ КУПИТЬ ЭТОТ ПРЕДМЕТ."
"ttNoSpaceForSelling","UI","Tooltip","New","У ВАС НЕДОСТАТОЧНО МЕСТА В ИНВЕНТАРЕ, ЧТОБЫ ПРОДАТЬ ЭТОТ ПРЕДМЕТ."
"ttNotEnoughFuel","UI","Tooltip","New","У ВАС НЕДОСТАТОЧНО ТОПЛИВА."
"ttOutOfStamina","UI","Tooltip","New","Вы устали"
"ttOverstockedOnItem","UI","Tooltip","New","У МЕНЯ ПОЛНО ЭТИХ ПРЕДМЕТОВ."
"ttPaintedTextureReplaced","UI","Tooltip","New","СЛЕДУЮЩАЯ ПОКРАШЕННАЯ ТЕКСТУРА БУДЕТ ЗАМЕНЕНА НА СУЩЕСТВУЮЩУЮ СБОРКУ ИЛИ ВЫБОР."
"ttPaintTextureIsLocked","UI","Tooltip","New","ЭТА ТЕКСТУРА ПОКРАСКИ ЗАБЛОКИРОВАНА."
"ttPowerSourceUnderwater","UI","Tooltip","New","ЭТОТ ИСТОЧНИК ЭНЕРГИИ НЕ МОЖЕТ БЫТЬ АКТИВИРОВАН,  ПОКА НАХОДИТСЯ В ВОДЕ."
"ttQuestNoLocation","UI","Tooltip","KgNone","ВЫБРАННОЕ ЗАДАНИЕ НЕ МОЖЕТ БЫТЬ ОТСЛЕЖЕНО НА КАРТЕ."
"ttQuestShared","UI","Tooltip","New","Игрок «{0}» поделился с вами заданием «{1}»."
"ttQuestShareWithParty","UI","Tooltip","New","Вы поделились со своей группой заданием «{0}»."
"ttRecipeUnlocked","UI","Tooltip","KgNone","ОТКРЫТ НОВЫЙ РЕЦЕПТ: «{0}»"
"ttRepairBeforePickup","UI","Tooltip","New","ВЫ ДОЛЖНЫ ПОЧИНИТЬ ЭТО ПЕРЕД ТЕМ, КАК ВЗЯТЬ."
"ttRepairToolsMissing","UI","Tooltip","KgNone","НЕВОЗМОЖНО ОТРЕМОНТИРОВАТЬ ЭТОТ ПРЕДМЕТ, ОТСУТСТВУЮТ СЛЕДУЮЩИЕ ИНТСТРУМЕНТЫ:"
"ttRepairWeapon","UI","Tooltip","KgNone","РЕМОНТ ОРУЖИЯ ПРОИЗВОДИТСЯ ПРИ ИСПОЛЬЗОВАНИИ РЕМКОМПЛЕКТА В СЕТКЕ РЕМЕСЛА"
"ttRequiresAmmo","UI","Tooltip","New","ЭТОЙ ЛОВУШКЕ ДАЛЬНЕГО БОЯ ТРЕБУЮТСЯ БОЕПРИПАСЫ."
"ttRequiresOneComponent","UI","Tooltip","New","ЭТОМУ ИСТОЧНИКУ ЭНЕРГИИ ТРЕБУЕТСЯ МИНИМУМ ОДИН КОМПОНЕНТ."
"ttRequiresPowerForCamera","UI","Tooltip","New","ВЫ ДОЛЖНЫ ПОДКЛЮЧИТЬ К ЭЛЕКТРОСЕТИ ЭТОТ КОМПОНЕНТ, ЧТОБЫ ИСПОЛЬЗОВАТЬ ФУНКЦИИ КАМЕРЫ."
"ttScrapMetalBrass","UI","Tooltip","KgNone","РАЗМЕСТИТЕ ЛАТУННЫЕ ПРЕДМЕТЫ НА СЕТКЕ РЕМЕСЛА, ЧТОБЫ ПОЛУЧИТЬ ЛОМ ЛАТУНИ"
"ttScrapMetalIron","UI","Tooltip","KgNone","РАЗМЕСТИТЕ ЖЕЛЕЗНЫЕ ПРЕДМЕТЫ НА СЕТКЕ РЕМЕСЛА, ЧТОБЫ ПОЛУЧИТЬ МЕТАЛЛОЛОМ"
"ttScrapMetalLead","UI","Tooltip","KgNone","РАЗМЕСТИТЕ СВИНЦОВЫЕ ПРЕДМЕТЫ НА СЕТКЕ РЕМЕСЛА, ЧТОБЫ ПОЛУЧИТЬ ЛОМ СВИНЦА"
"ttSkillCannotPurchase","UI","Tooltip","KgNone","УРОВНИ ЭТОГО НАВЫКА НЕ МОГУТ БЫТЬ ПРИОБРЕТЕНЫ."
"ttSkillLevelUp","UI","Tooltip","KgNone","ВАШ НАВЫК «{0}» ТЕПЕРЬ {1} УРОВНЯ"
"ttSkillMaxLevel","UI","Tooltip","KgNone","У ВАС МАКСИМАЛЬНЫЙ УРОВЕНЬ ЭТОГО НАВЫКА."
"ttSkillPointsNotEnough","UI","Tooltip","KgNone","У ВАС НЕ ДОСТАТОЧНО ОЧКОВ НАВЫКА ДЛЯ ПОВЫШЕНИЯ УРОВНЯ."
"ttSkillRankAlreadyKnown","UI","Tooltip","New","ЭТОТ УРОВЕНЬ НАВЫКА УЖЕ ИЗУЧЕН."
"ttSkillRequirementsNotMet","UI","Tooltip","KgNone","ТРЕБОВАНИЯ ДЛЯ ЭТОГО НАВЫКА НЕ ВЫПОЛНЕНЫ."
"ttSkillsRelated","UI","Tooltip","KgNone","СВЯЗАННЫЕ НАВЫКИ ПОКА НЕ РЕАЛИЗОВАНЫ."
"ttSteamBPM","UI","Tooltip","New","Чтобы использовать экранную клавиатуру, игра должны быть запущена через Steam в режиме «Big Picture."
"ttVendingMachineMaxCoin","UI","Tooltip","New","ЭТОТ ТОРГОВЫЙ АВТОМАТ НЕ МОЖЕТ ХРАНИТЬ БОЛЬШЕ МОНЕТ."
"ttVendingMachineMaxItems","UI","Tooltip","New","ЭТОТ ТОРГОВЫЙ АВТОМАТ НЕ МОЖЕТ ХРАНИТЬ БОЛЬШЕ ПРЕДМЕТОВ."
"ttVMAlreadyRented","UI","Tooltip","New","ЭТОТ ТОРГОВЫЙ АВТОМАТ УЖЕ СДАН В АРЕНДУ."
"ttVMNotEnoughMoneyAddTime","UI","Tooltip","New","У ВАС НЕДОСТАТОЧНО ДЕНЕГ ДЛЯ ПРОДЛЕНИЯ АРЕНДЫ ЭТОГО ТОРГОВОГО АВТОМАТА."
"ttVMNotEnoughMoneyRent","UI","Tooltip","New","У ВАС НЕДОСТАТОЧНО ДЕНЕГ ДЛЯ АРЕНДЫ ЭТОГО ТОРГОВОГО АВТОМАТА."
"ttWireLimit","UI","Tooltip","New","ЭТОТ КОМПОНЕНТ ЭНЕРГОСЕТИ ИМЕЕТ МАКСИМАЛЬНОЕ КОЛИЧЕСТВО ПОДКЛЮЧЕНИЙ."
"wrnInventoryFull","UI","Tooltip","KgNone","В ИНВЕНТАРЕ НЕТ МЕСТА. ИЗГОТОВЛЕНИЕ ПРЕДМЕТОВ БЫЛО ПРИОСТАНОВЛЕНО ДО ТЕХ ПОР, ПОКА НЕ ОСВОБОДИТСЯ МЕСТО."
"wrnQueueFull","UI","Tooltip","KgNone","В ОЧЕРЕДИ НЕТ МЕСТА!"
"wrnWorkstationOutputFull","UI","Tooltip","KgNone","В ХРАНИЛИЩЕ РАБОЧЕЙ СТАНЦИИ НЕТ МЕСТА. ИЗГОТОВЛЕНИЕ ПРЕДМЕТОВ БЫЛО ПРИОСТАНОВЛЕНО ДО ТЕХ ПОР, ПОКА НЕ ОСВОБОДИТСЯ МЕСТО."
"campfireActivate","UI","Use Prompt","KgNone","<{0}> - ОТКРЫТЬ КОСТЁР"
"forgeActivate","UI","Use Prompt","KgNone","<{0}> - ОТКРЫТЬ КУЗНИЦУ"
"itemTooltipFocusedOne","UI","Use Prompt","EnChanged KgNone","<{0}> - СОБРАТЬ: {1}"
"itemTooltipFocusedSeveral","UI","Use Prompt","EnChanged KgNone","<{0}> - СОБРАТЬ: {1} ({2} ШТ.)"
"lootEntity","UI","Use Prompt","KgNone","<{0}> - ОБЫСКАТЬ {1}"
"lootTooltipEmpty","UI","Use Prompt","KgNone","{1} (ПУСТО)"
"lootTooltipNew","UI","Use Prompt","KgNone","<{0}> - ОБЫСКАТЬ {1} (НЕ ОСМОТРЕНО)"
"lootTooltipTouched","UI","Use Prompt","KgNone","<{0}> - ОБЫСКАТЬ {1}"
"questBlockActivate","UI","Use Prompt","New","Нажмите <{{0}}>, чтобы активировать: {1}"
"questRallyActivate","UI","Use Prompt","New","Нажмите <{{0}}>, чтобы начать задание: [DECEA3]{1}[-]"
"tooltipInteract","UI","Use Prompt","KgNone","УДЕРЖИВАЙТЕ <{0}>, ЧТОБЫ ВЗАИМОДЕЙСТВОВАТЬ С {1}"
"vendingMachineActivate","UI","Use Prompt","New","<{0}> - ВЗАИМОДЕЙСТВОВАТЬ С {1}"
"vkPromptCount","UI","Virtual Keyboard","New","ВВЕДИТЕ КОЛ-ВО"
"vkPromptSearchTerm","UI","Virtual Keyboard","New","ВВЕДИТЕ ТЕРМИН ДЛЯ ПОИСКА"
"vkPromptSignText","UI","Virtual Keyboard","New","ВВЕДИТЕ НАЗВАНИЕ СИМВОЛА"
"vkPromptWaypointName","UI","Virtual Keyboard","New","ВВЕДИТЕ НАЗВАНИЕ ПУТЕВОЙ ТОЧКИ"
"lblbrass","UI","XUI","New","ЛАТУНЬ"
"lblclay","UI","XUI","New","ГЛИНА"
"lblglass","UI","XUI","New","СТЕКЛО"
"lbliron","UI","XUI","New","ЖЕЛЕЗО"
"lbllead","UI","XUI","New","СВИНЕЦ"
"lblstone","UI","XUI","New","КАМЕНЬ"
"xuiAccept","UI","XUI","KgNone","ПРИНЯТЬ"
"xuiActiveEffects","UI","XUI","KgNone","АКТИВНЫЕ ЭФФЕКТЫ"
"xuiAllies","UI","XUI","KgNone","СОЮЗНИКИ"
"xuiAllSkills","UI","XUI","KgNone","ВСЕ НАВЫКИ"
"xuiAlways","UI","XUI","New","ВСЕГДА"
"xuiAmmo","UI","XUI","New","БОЕПРИПАСЫ"
"xuiApply","UI","XUi","New","ПРИМЕНИТЬ"
"xuiAssembleMustReadBook","UI","XUI","EnChanged","ВЫ ДОЛЖНЫ ПРОЧИТАТЬ НУЖНУЮ КНИГУ ИЛИ ПРИОБРЕСТИ НАВЫК, ЧТОБЫ СОБРАТЬ ЭТОТ ПРЕДМЕТ."
"xuiAttributes","UI","XUI","KgNone","СВОЙСТВА"
"xuiBasics","UI","XUI","KgNone","ОСНОВНОЕ"
"xuiBuffStatCoreTemp","UI","XUI","KgNone","ТЕМПЕРАТУРА ТЕЛА"
"xuiBuffStatDays","UI","XUI","KgNone","ДНЕЙ"
"xuiBuffStatDuration","UI","XUI","KgNone","ДЛИТЕЛЬНОСТЬ"
"xuiBuffStatGassiness","UI","XUI","KgNone","НАЛИЧИЕ ГАЗА"
"xuiBuffStatHealth","UI","XUI","KgNone","ЗДОРОВЬЕ"
"xuiBuffStatHours","UI","XUI","KgNone","ЧАСОВ"
"xuiBuffStatModifierMax","UI","XUI","KgNone","[DЕСЕА3]{1} МАКСИМУМ {0}.[-]"
"xuiBuffStatModifierMaxForSeconds","UI","XUI","KgNone","[DЕСЕА3]{1} МАКСИМУМ {0} В ТЕЧЕНИЕ {2}.[-]"
"xuiBuffStatModifierSetValueDec","UI","XUI","KgNone","{0}: [DЕСЕА3]СНИЖЕНО НА {1}%.[-]"
"xuiBuffStatModifierSetValueForSecondsDec","UI","XUI","KgNone","{0}: [DЕСЕА3]СНИЖЕНО НА {1}% В ТЕЧЕНИЕ {2}.[-]"
"xuiBuffStatModifierSetValueForSecondsInc","UI","XUI","KgNone","{0}: [DЕСЕА3]УВЕЛИЧЕНО НА {1}% В ТЕЧЕНИЕ {2}.[-]"
"xuiBuffStatModifierSetValueInc","UI","XUI","KgNone","{0}: [DЕСЕА3]УВЕЛИЧЕНО НА {1}%.[-]"
"xuiBuffStatModifierValueOT","UI","XUI","KgNone","{0}: [DЕСЕА3]{1} КАЖДЫЕ {2} СЕКУНД(Ы).[-]"
"xuiBuffStatModifierValueOTForSeconds","UI","XUI","KgNone","{0}: [DЕСЕА3]{1} КАЖДЫЕ {2} СЕКУНД(Ы) В ТЕЧЕНИЕ {3}.[-]"
"xuiBuffStatMovementSpeed","UI","XUI","KgNone","СКОРОСТЬ ПЕРЕДВИЖЕНИЯ"
"xuiBuffStatSickness","UI","XUI","KgNone","ЗАБОЛЕВАНИЕ"
"xuiBuffStatStamina","UI","XUI","KgNone","ВЫНОСЛИВОСТЬ"
"xuiBuffStatTimeLeft","UI","XUI","KgNone","ОСТАВШЕЕСЯ ВРЕМЯ"
"xuiBuffStatWellness","UI","XUI","KgNone","СОСТОЯНИЕ"
"xuiCameraControl","UI","XUI","New","УПРАВЛЕНИЕ КАМЕРОЙ"
"xuiCameraPreview","UI","XUI","New","ОБЗОР КАМЕРЫ"
"xuiCancel","UI","XUI","New","Отмена"
"xuiCharacter","UI","XUI","New","ПЕРСОНАЖ"
"xuiClose","UI","XUI","KgNone","ЗАКРЫТЬ"
"xuiCombine","UI","XUI","New","ОБЪЕДИНИТЬ"
"xuiCombineItemA","UI","XUI","New","ПРЕДМЕТ А"
"xuiCombineItemB","UI","XUI","New","ПРЕДМЕТ В"
"xuiCost","UI","XUI","KgNone","ЦЕНА"
"xuiCrafting","UI","XUI","New","РЕМЕСЛО"
"xuiCraftQueueFull","UI","XUI","KgNone","В ОЧЕРЕДИ НЕТ МЕСТА!"
"xuiCreative","UI","XUI","KgNone","КРЕАТИВ"
"xuiCurrentLife","UI","XUI","New","ТЕКУЩАЯ ЖИЗНЬ"
"xuiDay","UI","XUI","KgNone","ДЕНЬ"
"xuiDayTime","UI","XUI","KgNone","ДЕНЬ/ВРЕМЯ"
"xuiDeaths","UI","XUI","KgNone","СМЕРТЕЙ"
"xuiDecline","UI","XUI","KgNone","ОТКЛОНИТЬ"
"xuiDefaults","UI","XUi","New","ПО УМОЛЧАНИЮ"
"xuiDefense","UI","XUI","KgNone","ЗАЩИТА"
"xuiDescriptionLabel","UI","XUI","KgNone","ОПИСАНИЕ"
"xuiDescriptionNotAvailable","UI","XUI","KgNone","В ДАННЫЙ МОМЕНТ ОПИСАНИЕ НЕ ДОСТУПНО."
"xuiDontSave","UI","XUI","New","ОТМЕНИТЬ ИЗМЕНЕНИЯ"
"xuiDurability","UI","XUI","KgNone","ПРОЧНОСТЬ"
"xuiEditingTools","UI","XUI","New","РЕДАКТОР КАРТ"
"xuiElevation","UI","XUI","KgNone","ВЫСОТА"
"xuiEmptyInfoPanelText","UI","XUI","KgNone","[ЛКМ] - ОСМОТРЕТЬ ПРЕДМЕТ, РЕЦЕПТ ИЛИ АКТИВНЫЙ ЭФФЕКТ\n[ЛКМ] - УДЕРЖИВАЙТЕ И ТАЩИТЕ, ЧТОБЫ ВЗЯТЬ СТЕК\n[ЛКМ] - ПОЛОЖИТЬ ИЛИ СМЕНИТЬ СТЕК\n[ПКМ] - УДЕРЖИВАЙТЕ И ТАЩИТЕ, ЧТОБЫ ВЗЯТЬ ПОЛСТЕКА\n[ПКМ] - ПОЛОЖИТЬ ОДИН ПРЕДМЕТ"
