"Key","Source","Context","Changes","English"
"ttGFXSET_GrassDistance_b","UI","Tooltip","KgNone","The maximum distance at which you can see grass.\nPerformance Impact: Medium\n"
"ttGFXSET_GrassDistance_h","UI","Tooltip","KgNone","Grass Distance"
"ttGFXSET_HudOpacity_b","UI","Tooltip","KgNone","Opacity of in-game heads up display (HUD).\nPerformance Impact: None\n"
"ttGFXSET_HudOpacity_h","UI","Tooltip","KgNone","HUD Opacity"
"ttGFXSET_HudSize_b","UI","Tooltip","KgNone","The size of the heads up display (HUD) in-game.\nPerformance Impact: None\n"
"ttGFXSET_HudSize_h","UI","Tooltip","KgNone","HUD Size"
"ttGFXSET_ImageEffects_b","UI","Tooltip","KgNone","Use advanced image effects like Bloom and Anti-Aliasing.\nPerformance Impact: Medium\n"
"ttGFXSET_ImageEffects_h","UI","Tooltip","KgNone","Image Effects"
"ttGFXSET_LOD_b","UI","Tooltip","KgNone","The overall maximum level of detail at which the world is displayed.\nPerformance Impact: High\n"
"ttGFXSET_LOD_h","UI","Tooltip","KgNone","Level of Detail"
"ttGFXSET_MotionBlur_b","UI","Tooltip","KgNone","Quality level of motion blur (more pixel samples & smoothing).\nPerformance Impact: High\n"
"ttGFXSET_MotionBlur_h","UI","Tooltip","KgNone","Motion Blur"
"ttGFXSET_ReflectedShadows_b","UI","Tooltip","KgNone","Shadows are processed and displayed inside reflections.\nPerformance Impact: High\n"
"ttGFXSET_ReflectedShadows_h","UI","Tooltip","KgNone","Reflected Shadows"
"ttGFXSET_ReflectionDistance_b","UI","Tooltip","KgNone","The maximum distance at which you can see reflections.\nPerformance Impact: Very High\n"
"ttGFXSET_ReflectionDistance_h","UI","Tooltip","KgNone","Reflection Distance"
"ttGFXSET_ReflectionQuality_b","UI","Tooltip","KgNone","How clear reflections are. Provides more realistic lighting.\nPerformance Impact: Very High\n"
"ttGFXSET_ReflectionQuality_h","UI","Tooltip","KgNone","Reflection Quality"
"ttGFXSET_Resolution_b","UI","Tooltip","KgNone","Sets the screen resolution at which the game is displayed.\nPerformance Impact: Very High\n"
"ttGFXSET_Resolution_h","UI","Tooltip","KgNone","Display Resolution"
"ttGFXSET_ShadowDistance_b","UI","Tooltip","KgNone","Quality and distance of object shadows.\nPerformance Impact: High\n"
"ttGFXSET_ShadowDistance_h","UI","Tooltip","KgNone","Shadow Distance"
"ttGFXSET_ShowCompass_b","UI","Tooltip","KgNone","Turn the in-game compass on/off.\nPerformance Impact: None\n"
"ttGFXSET_ShowCompass_h","UI","Tooltip","KgNone","Show Compass"
"ttGFXSET_ShowCrosshair_b","UI","Tooltip","KgNone","Turn the in-game crosshair on/off.\nPerformance Impact: None\n"
"ttGFXSET_ShowCrosshair_h","UI","Tooltip","KgNone","Show Crosshair"
"ttGFXSET_SkyQuality_b","UI","Tooltip","KgNone","How many layers and effects occur in the  sky.\nPerformance Impact: Medium\n"
"ttGFXSET_SkyQuality_h","UI","Tooltip","KgNone","Sky Quality"
"ttGFXSET_SSAO_b","UI","Tooltip","KgNone","Use the image effect SSAO which draws more detailed shadows on objects.\nPerformance Impact: Medium\n"
"ttGFXSET_SSAO_h","UI","Tooltip","KgNone","Screen Space Ambient Occlusion"
"ttGFXSET_SunShafts_b","UI","Tooltip","KgNone","Aka. God Rays.  Shines rays of light from the sun past obstructing objects.\nPerformance Impact: Medium\n"
"ttGFXSET_SunShafts_h","UI","Tooltip","KgNone","Sun Shafts"
"ttGFXSET_TexQuality_b","UI","Tooltip","KgNone","Saves video memory and performance by setting the texture resolution.\nPerformance Impact: Medium\n"
"ttGFXSET_TexQuality_h","UI","Tooltip","KgNone","Texture Quality"
"ttGFXSET_Tonemapping_b","UI","Tooltip","KgNone","Enhances the colors in game to match expected mood.\nPerformance Impact: Low\n"
"ttGFXSET_Tonemapping_h","UI","Tooltip","KgNone","Tonemapping"
"ttGFXSET_TreeQuality_b","UI","Tooltip","KgNone","Overall quality of the trees based on how far away they are.\nPerformance Impact: High\n"
"ttGFXSET_TreeQuality_h","UI","Tooltip","KgNone","Tree Quality"
"ttGFXSET_UMATexQuality_b","UI","Tooltip","New","Controls the texture baking size of UMA characters."
"ttGFXSET_UMATexQuality_h","UI","Tooltip","New","UMA Texture Quality"
"ttGFXSET_ViewDistance_b","UI","Tooltip","KgNone","How far the world can be viewed.\nPerformance Impact: High\n"
"ttGFXSET_ViewDistance_h","UI","Tooltip","KgNone","View Distance"
"ttGFXSET_Vsync_b","UI","Tooltip","KgNone","Combats screen tearing by synchronizing the game to the monitors refresh rate.\nPerformance Impact: Low\n"
"ttGFXSET_Vsync_h","UI","Tooltip","KgNone","Vertical Synchronization"
"ttGFXSET_WaterParticleLimiter_b","UI","Tooltip","New","How accurate water particles match falls.\nPerformance Impact: High\n"
"ttGFXSET_WaterParticleLimiter_h","UI","Tooltip","New","Water Particle Count"
"ttGFXSET_WaterQuality_b","UI","Tooltip","KgNone","Layers and effects occurring on surface of water planes.\nPerformance Impact: Low\n"
"ttGFXSET_WaterQuality_h","UI","Tooltip","KgNone","Water Quality"
"ttInventoryFull","UI","Tooltip","KgNone","Unable to craft '{0}', inventory is full!"
"ttItemCountNotBundleSize","UI","Tooltip","New","You must buy/sell this item in increments of {0}."
"ttItemNeedsRepair","UI","Tooltip","EnChanged","This item needs repairs"
"ttLevelUp","UI","Tooltip","KgNone","Level Up! You are now level {0} and have {1} skill points to spend."
"ttMapSelectSpawnPoint","UI","Tooltip","KgNone","If you select your home position you'll spawn there"
"ttMapUnSelectSpawnPoint","UI","Tooltip","KgNone","If you deselect your home position you'll spawn randomly around"
"ttMissingCraftingFuel","UI","Tooltip","KgNone","You don't have the required fuel to craft this."
"ttMissingCraftingRecipe","UI","Tooltip","EnChanged","You do not know the required recipe."
"ttMissingCraftingResources","UI","Tooltip","KgNone","You don't have the necessary resources to craft this."
"ttMissingCraftingTools","UI","Tooltip","KgNone","You don't have the required tools to craft this."
"ttNewJournalEntry","UI","Tooltip","New","New Journal Entry"
"ttNoSpaceForBuying","UI","Tooltip","New","You do not have enough inventory space to buy this item."
"ttNoSpaceForSelling","UI","Tooltip","New","You do not have enough inventory space to sell this item."
"ttNotEnoughFuel","UI","Tooltip","New","You do not have enough fuel."
"ttOutOfStamina","UI","Tooltip","New","Out of Stamina"
"ttOverstockedOnItem","UI","Tooltip","New","I am overstocked on that item."
"ttPaintedTextureReplaced","UI","Tooltip","New","The next painted texture will be replaced in the current prefab or selection."
"ttPaintTextureIsLocked","UI","Tooltip","New","This paint texture is locked."
"ttPowerSourceUnderwater","UI","Tooltip","New","This power source cannot be activated while in water."
"ttQuestNoLocation","UI","Tooltip","KgNone","Selected Quest does not have a location to show."
"ttQuestShared","UI","Tooltip","New","Player {0} shared quest {1} with you."
"ttQuestShareWithParty","UI","Tooltip","New","You shared quest {0} with your party."
"ttRecipeUnlocked","UI","Tooltip","KgNone","New Recipe Unlocked: '{0}'"
"ttRepairBeforePickup","UI","Tooltip","New","You must repair this before picking it up."
"ttRepairToolsMissing","UI","Tooltip","KgNone","Unable to repair this item, missing these tools:"
"ttRepairWeapon","UI","Tooltip","KgNone","Repair weapons using weapon repair kits on the crafting grid"
"ttRequiresAmmo","UI","Tooltip","New","This ranged trap requires ammo."
"ttRequiresOneComponent","UI","Tooltip","New","This power source requires at least one component."
"ttRequiresPowerForCamera","UI","Tooltip","New","You must power this component to use the camera function."
"ttScrapMetalBrass","UI","Tooltip","KgNone","Place brass items on the crafting grid to get scrap brass"
"ttScrapMetalIron","UI","Tooltip","KgNone","Place iron items on the crafting grid to get scrap iron"
"ttScrapMetalLead","UI","Tooltip","KgNone","Place lead items on the crafting grid to get scrap lead"
"ttSkillCannotPurchase","UI","Tooltip","KgNone","This skill's levels cannot be purchased."
"ttSkillLevelUp","UI","Tooltip","KgNone","Your skill in {0} is now level {1}"
"ttSkillMaxLevel","UI","Tooltip","KgNone","You are at max level for this skill."
"ttSkillPointsNotEnough","UI","Tooltip","EnChanged","You do not have enough skill points or do not meet the requirements."
"ttSkillRankAlreadyKnown","UI","Tooltip","New","This skill rank is already known."
"ttSkillRequirementsNotMet","UI","Tooltip","KgNone","The requirements for this skill have not been met."
"ttSkillsRelated","UI","Tooltip","KgNone","Related skills not yet implemented."
"ttSteamBPM","UI","Tooltip","New","The game has to be started from Steam's Big Picture Mode to use the on-screen keyboard."
"ttVendingMachineMaxCoin","UI","Tooltip","New","This vending machine cannot hold anymore coin."
"ttVendingMachineMaxItems","UI","Tooltip","New","This vending machine cannot hold anymore items."
"ttVMAlreadyRented","UI","Tooltip","New","This vending machine is already rented out."
"ttVMNotEnoughMoneyAddTime","UI","Tooltip","New","You do not have enough money to add time to your rental."
"ttVMNotEnoughMoneyRent","UI","Tooltip","New","You do not have enough money to rent this vending machine."
"ttWireLimit","UI","Tooltip","New","This power component has the maximum number of wired connections."
"wrnInventoryFull","UI","Tooltip","KgNone","No room in inventory. Crafting has been halted until space is cleared."
"wrnQueueFull","UI","Tooltip","KgNone","No room in queue!"
"wrnWorkstationOutputFull","UI","Tooltip","KgNone","No room in workstation output. Crafting has been halted until space is cleared."
"campfireActivate","UI","Use Prompt","KgNone","<{0}> to open campfire"
"forgeActivate","UI","Use Prompt","KgNone","<{0}> to open forge"
"itemTooltipFocusedOne","UI","Use Prompt","EnChanged KgNone","<{0}> Collect: {1}"
"itemTooltipFocusedSeveral","UI","Use Prompt","EnChanged KgNone","<{0}> Collect: {2} of {1}"
"lootEntity","UI","Use Prompt","KgNone","<{0}> Search {1}"
"lootTooltipEmpty","UI","Use Prompt","KgNone","Empty {1}"
"lootTooltipNew","UI","Use Prompt","KgNone","<{0}> Search {1} (Untouched)"
"lootTooltipTouched","UI","Use Prompt","KgNone","<{0}> Search {1}"
"questBlockActivate","UI","Use Prompt","New","Press <{{0}}> to Activate: {1}"
"questRallyActivate","UI","Use Prompt","New","Press <{{0}}> to Start Quest: [DECEA3]{1}[-]"
"tooltipInteract","UI","Use Prompt","KgNone","Hold <{0}> to interact with {1}"
"vendingMachineActivate","UI","Use Prompt","New","<{0}> to interact with {1}"
"vkPromptCount","UI","Virtual Keyboard","New","Enter count"
"vkPromptSearchTerm","UI","Virtual Keyboard","New","Enter search term"
"vkPromptSignText","UI","Virtual Keyboard","New","Enter sign name"
"vkPromptWaypointName","UI","Virtual Keyboard","New","Enter waypoint name"
"lblbrass","UI","XUI","New","Brass"
"lblclay","UI","XUI","New","Clay"
"lblglass","UI","XUI","New","Glass"
"lbliron","UI","XUI","New","Iron"
"lbllead","UI","XUI","New","Lead"
"lblstone","UI","XUI","New","Stone"
"xuiAccept","UI","XUI","KgNone","ACCEPT"
"xuiActiveEffects","UI","XUI","KgNone","ACTIVE EFFECTS"
"xuiAllies","UI","XUI","KgNone","ALLIES"
"xuiAllSkills","UI","XUI","KgNone","ALL SKILLS"
"xuiAlways","UI","XUI","New","Always"
"xuiAmmo","UI","XUI","New","AMMO"
"xuiApply","UI","XUi","New","Apply"
"xuiAssembleMustReadBook","UI","XUI","EnChanged","You must read the correct book or buy a perk to assemble this item."
"xuiAttributes","UI","XUI","KgNone","ATTRIBUTES"
"xuiBasics","UI","XUI","KgNone","BASICS"
"xuiBuffStatCoreTemp","UI","XUI","KgNone","Core Temp"
"xuiBuffStatDays","UI","XUI","KgNone","DAYS"
"xuiBuffStatDuration","UI","XUI","KgNone","Duration"
"xuiBuffStatGassiness","UI","XUI","KgNone","Gassiness"
"xuiBuffStatHealth","UI","XUI","KgNone","Health"
"xuiBuffStatHours","UI","XUI","KgNone","HRS"
"xuiBuffStatModifierMax","UI","XUI","KgNone","[DECEA3]{1} max {0}.[-]"
"xuiBuffStatModifierMaxForSeconds","UI","XUI","KgNone","[DECEA3]{1} max {0} for {2}.[-]"
"xuiBuffStatModifierSetValueDec","UI","XUI","KgNone","{0}: [DECEA3]decreased by {1}%.[-]"
"xuiBuffStatModifierSetValueForSecondsDec","UI","XUI","KgNone","{0}: [DECEA3]decreased by {1}% for {2}.[-]"
"xuiBuffStatModifierSetValueForSecondsInc","UI","XUI","KgNone","{0}: [DECEA3]increased by {1}% for {2}.[-]"
"xuiBuffStatModifierSetValueInc","UI","XUI","KgNone","{0}: [DECEA3]increased by {1}%.[-]"
"xuiBuffStatModifierValueOT","UI","XUI","KgNone","{0}: [DECEA3]{1} every {2} second(s).[-]"
"xuiBuffStatModifierValueOTForSeconds","UI","XUI","KgNone","{0}: [DECEA3]{1} every {2} second(s) for {3}.[-]"
"xuiBuffStatMovementSpeed","UI","XUI","KgNone","Movement Speed"
"xuiBuffStatSickness","UI","XUI","KgNone","Sickness"
"xuiBuffStatStamina","UI","XUI","KgNone","Stamina"
"xuiBuffStatTimeLeft","UI","XUI","KgNone","Time Left"
"xuiBuffStatWellness","UI","XUI","KgNone","Wellness"
"xuiCameraControl","UI","XUI","New","Camera Control"
"xuiCameraPreview","UI","XUI","New","Camera Preview"
"xuiCancel","UI","XUI","New","Cancel"
"xuiCharacter","UI","XUI","New","CHARACTER"
"xuiClose","UI","XUI","KgNone","CLOSE"
"xuiCombine","UI","XUI","New","COMBINE"
"xuiCombineItemA","UI","XUI","New","ITEM A"
"xuiCombineItemB","UI","XUI","New","ITEM B"
"xuiCost","UI","XUI","KgNone","COST"
"xuiCrafting","UI","XUI","New","CRAFTING"
"xuiCraftQueueFull","UI","XUI","KgNone","No room in queue!"
"xuiCreative","UI","XUI","KgNone","CREATIVE"
"xuiCurrentLife","UI","XUI","New","CURRENT LIFE"
"xuiDay","UI","XUI","KgNone","DAY"
"xuiDayTime","UI","XUI","KgNone","DAY/TIME"
"xuiDeaths","UI","XUI","KgNone","DEATHS"
"xuiDecline","UI","XUI","KgNone","DECLINE"
"xuiDefaults","UI","XUi","New","Defaults"
"xuiDefense","UI","XUI","KgNone","DEFENSE"
"xuiDescriptionLabel","UI","XUI","KgNone","DESCRIPTION"
"xuiDescriptionNotAvailable","UI","XUI","KgNone","DESCRIPTION NOT AVAILABLE AT THIS TIME."
"xuiDontSave","UI","XUI","New","Discard changes"
"xuiDurability","UI","XUI","KgNone","DURABILITY"
"xuiEditingTools","UI","XUI","New","Editing Tools"
"xuiElevation","UI","XUI","KgNone","ELEVATION"
"xuiEmptyInfoPanelText","UI","XUI","KgNone","[LEFT CLICK] TO INSPECT AN ITEM, RECIPE OR ACTIVE EFFECT\n[LEFT CLICK] HOLD AND DRAG TO TAKE A STACK\n[LEFT CLICK] TO DROP OR SWAP A STACK\n[RIGHT CLICK] HOLD AND DRAG TO TAKE A HALF STACK\n[RIGHT CLICK] TO DROP ONE ITEM AT A TIME"
"xuiEmptyVehicleStorage","UI","XUI","KgNone","ADD BASKET TO ACCESS STORAGE."
"xuiEndTime","UI","XUI","New","END TIME"
"xuiEveryone","UI","XUI","KgNone","EVERYONE"
"xuiExamine","UI","XUI","KgNone","EXAMINE"
"xuifBrick","UI","XUI","New","Stone"
"xuifBuilding","UI","XUI","New","Building"
"xuifConcrete","UI","XUI","New","Concrete"
"xuifConstruction","UI","XUI","New","Construction / Destruction"
"xuifCrops","UI","XUI","New","Crops"
"xuifDecor","UI","XUI","New","Decor"
"xuifDesign","UI","XUI","New","Level Design"
"xuifDestruction","UI","XUI","New","Destruction"
"xuifDoors","UI","XUI","New","Doors / Hatches"
"xuiFeelsLike","UI","XUI","KgNone","FEELS LIKE"
"xuifElectrical","UI","XUI","New","Lighting / Hardware"
"xuifFoliage","UI","XUI","New","Foliage"
"xuifFrames","UI","XUI","New","Frames"
"xuifIron","UI","XUI","New","Iron"
"xuifLoot","UI","XUI","New","Loot"
"xuiFood","UI","XUI","KgNone","FOOD"
"xuifOther","UI","XUI","New","Other"
"xuifOutdoor","UI","XUI","New","Outdoor"
"xuifSigns","UI","XUI","New","Signs"
"xuifSteel","UI","XUI","New","Steel"
"xuifTerrain","UI","XUI","New","Terrain"
"xuifTraps","UI","XUI","New","Traps"
"xuifTrees","UI","XUI","New","Trees"
"xuiFuel","UI","XUI","KgNone","FUEL"
"xuifWindows","UI","XUI","New","Windows"
"xuifWood","UI","XUI","New","Wood"
"xuiGas","UI","XUI","KgNone","GAS"
"xuiIngameDebugMenu","UI","XUI","New","Debug Tools"
"xuiInput","UI","XUI","KgNone","INPUT"
"xuiInspect","UI","XUI","KgNone","INSPECT"
"xuiInstant","UI","XUI","New","Instant"
"xuiInvalidPrefabName","UI","XUI","New","The name contains invalid characters"
"xuiInventory","UI","XUI","KgNone","INVENTORY"
"xuiInventoryFull","UI","XUI","KgNone","No room in inventory, crafting has been halted until space is cleared."
"xuiInventoryFullDropping","UI","XUI","KgNone","Inventory is full. Dropping items on ground."
"xuiInventoryFullForPickup","UI","XUI","KgNone","Inventory is full."
"xuiItemsCrafted","UI","XUI","KgNone","ITEMS CRAFTED"
"xuiJournal","UI","XUI","New","JOURNAL"
"xuiKilometers","UI","XUI","KgNone","Kilometers"
"xuiKM","UI","XUI","KgNone","KM"
"xuiKMTravelled","UI","XUI","KgNone","KM TRAVELED"
"xuiLevel","UI","XUI","KgNone","LEVEL"
"xuiLevelTools","UI","XUI","New","Level Tools"
"xuiLevelTools2","UI","XUI","New","Level Tools 2"
"xuiLongestLife","UI","XUI","KgNone","LONGEST LIFE"
"xuiLoot","UI","XUI","KgNone","LOOT"
"xuiLooting","UI","XUI","KgNone","LOOTING"
"xuiMap","UI","XUI","KgNone","MAP"
"xuiMapDayTime","UI","XUI","KgNone","Day/Time"
"xuiMapStats","UI","XUI","KgNone","MAP STATS"
"xuiMaterialGroup","UI","XUI","New","GROUP"
"xuiMaterials","UI","XUI","New","MATERIALS"
"xuiMaxOutput","UI","XUI","New","MAX OUTPUT"
"xuiMenuExit","UI","XUI","New","Exit"
"xuiMenuHelp","UI","XUI","New","Help"
"xuiMenuOptions","UI","XUI","New","Options"
"xuiMenuSave","UI","XUI","New","Save"
"xuiMinibike","UI","XUI","KgNone","MINIBIKE"
"xuiMinibikeStorage","UI","XUI","KgNone","MINIBIKE STORAGE"
"xuiModifiers","UI","XUI","New","MODIFIERS"
"xuiNA","UI","XUI","KgNone","N/A"
"xuiNextLevelRequirements","UI","XUI","KgNone","REQUIREMENTS"
"xuiNoise","UI","XUI","KgNone","NOISE"
"xuiObjectives","UI","XUI","KgNone","OBJECTIVES"
"xuiObjectivesNotAvailable","UI","XUI","KgNone","OBJECTIVES NOT AVAILABLE AT THIS TIME."
"xuiOk","UI","XUI","New","OK"
"xuiOpenInEditor","UI","XUI","New","Open XML in external editor"
"xuiOutput","UI","XUI","KgNone","OUTPUT"
"xuiPaintCost","UI","XUI","New","PAINT COST"
"xuiPaintUnit","UI","XUI","New","PER METER"
"xuiPing","UI","XUI","KgNone","PING"
"xuiPlayerKills","UI","XUI","KgNone","PLAYER KILLS"
"xuiPlayerLevel","UI","XUI","New","Player Level"
"xuiPlayers","UI","XUI","KgNone","PLAYERS"
